Sentence,Label
"Jer, neke scene su uistinu teški udar adrenalina, što sam najbolje osjetio kada sam vidio još jedan povratnički ""lik"" u filmu.",1
Mladi novinar Justin Kemp (Nicholas Hoult) i supruga mu svaki tren će postati roditelji prvi put nakon nedavnog spontanog pobačaja blizanaca.,1
"Ništa čudno s obzirom da je radio kao montažer na svim ""Saw"" filmovima.",1
"To se čini sasvim prigodno jer su upravo 70-e bile godine u kojima su se stvarali nezavisni horori, mimo velikih hollywoodskih studija, jednako kao i pornići.",0
"Hollywood je sad već pomalo zabrinut, nikako da isporuči ozbiljniji hit naslov ove godine osim ""Dune: Part II"" koji je zapravo lanjska relikvija",2
"The Killer me u velikoj mjeri, posebice ako pogledate onu uvodnu špicu, a koja je brza, jednostavna i filmična, podsjetio na stare filmove velikih faca poput Dona Siegela, Michaela Winnera i(li) Mikea Hodgesa.",1
"Zvijezda koja blijedi i koja žudi za novom mlađom verzijom već je odrađena tema u filmskim klasicima, poput ""Bulevara sumraka"", ""Smrt joj dobro pristaje"" te već spomenute ""All About Eve"".",1
"Prije svega, novo poglavlje sage ima gotovo sve ono što je njegove prethodnike, a pogotovo ""Fury Road"" činilo izvrsnima.",0
"S obzirom na to u koliko je već verzija ona režirana, ne bih očekivao da se ima prikazati na neki nov način.",1
"Dobar je i Jeremy Davis u dijaboličnom izdanju oca, ali prvo ime filma je stravično uvjerljivi Ethan Hawke.",1
"Furiosa: Pobješnjeli Max saga, novi je film redatelja Georgea Millera.",1
"Spoj horora i komedije nikada nije bio jednostavan, pa je za takvo žanrovko miješanje itekako potreban dobar koktel majstor.",1
"Redatelj, dakle, mudro koristi film kao argument, a koju će interpretaciju tog argumenta donijeti gledatelj, zapravo će govoriti više o toj osobi, a puno manje o samom filmu. ",0
Njegov lik je toliko kompleksan da ću mu definitivno posvetiti više pažnje na novo gledanje filma.,1
"Jer, ne smijemo zaboraviti kako je Mia sudjelovala uz redatelja Westa i u pisanju scenarija, tako da se može slobodno reći kako je itekako bila povezana uz ovaj lik.",0
"Sjetimo se samo odgađanja premijere prvog filma zbog pandemije, da bi zatim i drugi dio zadesila ista sudbina zbog štrajka scenarista.",1
"Daniels iliti redateljsko-spisateljski tandem Daniel Kwan i Daniel Scheinert uspjeli su u svom drugom filmu osigurati em Michelle Yeoh u glavnoj ulozi, em novu najpopularniju blockuster ideju o multiverzumima.",1
"Za sve vas koji ste se pitali da li su zamke na visini zadatka, budite bez brige.",0
"Finalni dojam: kompaktno, uzbudljivo, slatko.",0
"Stekao sam tako dojam kako neke scene, čak i da ih izbrišeš, uopće ne bi nedostajale u smislu samog razumijevanja filma.",2
"""Nope"" je film kojeg gledate svaki dan.",1
"U svakom od tih filmova West je uspio staviti svoj prepoznatljivi redateljski pečat, posebice po pitanju atmosfere, ali i karakterizacije samih likova.",0
I najbolji sci-fi film koji sam pogledao do sada.,0
"I dok smo u prethodnicima uglavnom imali onaj ""Koliba u šumi"" osjećaj, ovdje smo prebačeni u totalno drugačiji ambijent, točnije u stambenu zgradu.",1
"U samoj najavi filma Peele je izjavio kako želi publici pružiti ""spektakl"", odnosno iskustvo doživljaja filma u kinu.",0
"Mark Mylod poznato je redateljsko ime, i to ponajviše zahvaljujući radu na uspješnim serijama kao što su ""Igra prijestolja"", ""Shameless"" i ""Succession"".",0
"Pa ipak, redatelj to ne stvara na način da ubacuje neke popularne pjesme bez ikakvog povoda, već kroz samo ponašanje likova, poput opuštenog gledanja onih starih tv emisija.",0
"No, ako bih trebao izdvojiti onaj najbitniji onda bi to svakako bila karakterizacija samih likova.",1
"Kao netko tko je ludo zaljubljen u horor, moram priznati kako me najviše raduje otkrivanje novih filmaša koji svojim radom uspiju unijeti nešto novo i drugačije u, za mene, najbolji filmski žanr.",0
"Pa ipak, koliko god obožavao njegov lik, i bez obzira na brojnost filmova u kojima je portretirao Jigsawa, moram priznati kako mi je kod njega uvijek nešto nedostajalo.",1
Je li to i cilj Crkve?,1
"No, upravo zato je njegov lik toliko zavodljiv, posebice za većinu ljudi koja živi po pravilima.",1
"Iako je jako teško izdvajati bilo koga jer su svi doslovno odigrali jako dobre uloge, nekako mi se čini kako ipak moram posebno pohvaliti Miu Goth.",0
"Uostalo, zar u toj i takvoj groteski, kako je volimo nazivati, nismo i mi sami nastali?",1
Jedini spas je javljanje na crni telefon..,1
"Deseti izdanak vječne nasilne franšize mnogo je smisleniji i bolji film od gotovo svih koji su mu prethodili, izuzevši izvorišni film koji je postavio temelje i donio određene inovacije u kinematografiju žanra strave i užasa.",0
"Klijent, grof Orlok (Bill SkarsgÃ¥rd) živi u Transilvaniji, pa nam je jasno da to putovanje ne može donijeti ništa dobro.",1
"Možemo videti kako se zupčanici polako krecÌu, ali u kom cilju?",1
"Kad on napokon dođe, The Killer nacilja, no promaši te umjesto klijenta, slučajno ubije njegovu ljubavnicu.",1
"Naime, prvi film i jest bio ""nježni uvod"" u sve ono što nas očekuje.",1
I odbija uopće slušati i govoriti o onim dijelovima života svoje kćeri koji se njoj ne sviđaju.,1
"Jer, prije smo ga gledali samo kao pozadinski lik, a kasnije i kroz flashbackove, tako da je više djelovao kao nekakva pojavnost u retrospektivi, a manje kao stvarna osoba.",1
"U tom pogledu ga možemo gledati kao film u kojem će itekako uživati ljubitelji franšize, ali i oni koji će to tek postati.",0
"Naime, ta uznemirujuća želja da budeš slavan i činjenica kako su neki ljudi spremni učiniti sve samo da bi došli do cilja, upravo je kroz Pearl itekako realno prikazana.",0
"Film bi se mogao činiti kao vječnost, bez obzira na malu minutažu, da kojim slučajem glumačka ekipa nije bila u potpunosti pogođena.",1
"Ono što razlikuje Nosferatu od njegovih prethodnika u prvom je redu seksualna veza, i to u psihološkom smislu, između Ellen i Orloka, gdje kod Ellen posebno dolazi do izražaja neka vrsta vanzemaljske prirode.",1
"Njih su zasluženo dobili Michelle Yeoh za glavnu žensku ulogu, Stephanie Hsu i Jamie Lee Curtis za sporedne ženske uloge te Ke Huy Quan za sporednu mušku ulogu.",1
"No, ako bolje promislite, tako nešto uopće nije niti potrebno.",1
To je uistinu lijep poetski motiv kroz paralizu sna.,0
A uz to ih i spojiti ih s nevjerojatno lijepim i epskim vizualnim scenama.,0
"Ali to nije bitno, zato što su Danijeli posebni.",1
Mi kao gledatelji postajemo trinaesti član porote odmah uvučeni u teoretiziranje o boljoj verziji pravde.,1
"Ako je Mohan već htio preuzeti nešto iz Conjuring franšize, to je svakako trebala biti dublja razrada likova kojih ovdje kronično nedostaje.",1
"Studio ga nije â€˜pomladioâ€™, pa je malo teško povjerovati da je radnja filma zapravo smještena između prvog i drugog dijela serijala.",2
"Film, dakle, uspješno balansira između tenzije trilera, satirične komedije i horora.",0
"No to ne znači da je baš uvijek bilo tako, jer je u nekim trenucima, zahvaljujući njihovim izvedbama i uzimajući u obzir materijal kojim su morali žonglirati, to djelovalo poprilično zadovoljavajuće.",0
"Redatelj , većinom, sve do finala filma nepristran i vrlo efektno rekonstruira biranje prvog čovjeka Katoličke crkve.",2
"No, koliko god ta slika bila promijenjena mislim da će Crkva kao i politika opstati jer uvijek će doći netko drugi na vlast, uvijek će se naći netko bolji za našu budućnost, a koji je zapravo isti kao i svaki prethodni političar.",1
"I dok se u romanu Mina Harker, tako se zvao glavni ženski lik za vas koji možda niste čitali, više oslanja na muškarce, Eggers je od Ellen napravio junakinju čija je žrtva vodi uništenju, pogotovo kada postane svjesna neizbježnosti situacije u kojoj se nalazi.",1
"Buckley u glavnoj ulozi definitivno nosi teret ovog filma, bez obzira što se Rory Kinnear pojavljuje u višestrukim ulogama.",0
"Kroz jednu rečenicu postaje nam jasno kako u filmu nećemo gledati tipičnog ubojicu, odnosno akciju u stilu Johna Wicka koji će jašući konja pobiti pola grada.",1
Horor.,1
"Jer, da su se kojim slučajem našli u konkurenciji u bilo kojoj kategoriji, posebice kada su u pitanju one tehničke, imali bi manje šanse nego Lloyd prema Marry u filmu ""Glup i Gluplji"".",0
"Određeni delovi priče se odvijaju kao melanholične montaže na podeljenom ekranu, a svakako najznačajiju promenu tona predstavlja neočekivano dirljiva i prilično odbojna scena između ostarelog bračnog para koja ubrzo postaje gruba komedija.",1
"Mi smo u tom pogledu poput detektiva te pratimo tragove koji nam se na prvi pogled neće činiti toliko važnim, ali koji će s klimaksom postati itekako bitni za konačno kompletiranje slagalice.",1
"Nema problema, uvijek za alternativu imate neko putovanje na izolirani otok i degustiranje elitnih jela u eksluzivnim restoranima.",1
"Takvo ozračje Peele ipak često prekida duhovitim dijalogom i humorističnim epizodama i vrckavim vizualima, da bi u završnoj fazi svoj film pretvorio u maksimalistički spektakl svojstven pustolovnim B-filmovima osamdesetih.",0
"Ali kako to obično biva, svaki film ima jače i slabije aspekte. Što se tiče ""Ubojice"", jača strana se definitivno nalazi u akciji koja nakon sporog početka napokon dopušta da film prodiše.",1
"Sve to djeluje i na sam klimaks filma, a koji nas nagrađuje za strpljenje upravo dobrim starim slasher momentima.",0
"Derrickson, međutim, nije mirovao, već je pauzu od snimanja filmova iskoristio za stvaranje novog, originalnog filma, na koji će staviti svoj prepoznatljivi pečat. ",1
"Svi su oni plitki ljudi, što je ujedno i poenta koja nije previše pronicljiva.",1
"Ne samo da ne pokazuje pretjerani interes za ubojičine motive, već koristi slike prirode kroz koje stvara našu veću povezanost sa žrtvama od trenutka kada ih upoznajemo.",1
"Osim već spomenute suptilnosti kroz koju jedva da pokazuje emocije, on diše neku vrstu melankolije prošlog vremena.",1
Ti kadrovi borbe uistinu su bili nešto posebno upravo zato što su ukomponirani u širi kontekst filma.,0
"I budite realni, da vam je netko rekao da ćete u bilo kojem ""Saw"" filmu gledati emocionalno putovanje glavnog negativca, umjesto kaos i klanje sa stajališta žrtava, da li biste mu povjerovali?",1
"Razlozi zbog kojih je odabrao baš ovu turu gostiju za smaknuće, kao i razlozi osoblja da ga slijede u smrt ostaju površni.",1
"Dakle, imamo predstavljanje određenog lika, nakon čega slijedi uljudan Jigsaw pozdrav i na kraju odbrojavanje kroz igru ""živi ili umri"".",1
I dalje niste sigurni u odluku.,1
"Eggersov film djeluje poput stvaranja mitologije folklora o transilvanijskim vampirima koji je u skladu s okultnim, i to iz perspektive glavne protagonistice, a što je bitna razlika u odnosu na sve prethodne filmove, a koji su započinjali priču s Jonathanom Harkerom inače glavnim likom iz Stokerovog romana, dok bi tek kasnije Ellen došla u fokus.",1
"Cooper je duže vrijeme u planu imao realizaciju istoimenog književnog predloška američkog pisca Louisa Bayarda, ali je početak snimanja, iz različitih razloga, nekoliko puta bio odgođen.",1
"Za one koji nisu gledali originalnu verziju, obitelj ode na odmor u Italiju i tamo sretnu drugu obitelj s kojima se sprijatelje.",1
"Ako je Cooperu tim zaključkom namjera bila uspostaviti takozvani red herring, odnosno zavesti gledatelje pomoću krivoga traga, onda to zacijelo ovdje ostaje promašen narativni postupak.",1
Sve to tjera ga na internacionalni lov na one koji su mu učinili zlo.,1
Kakvi su utisci nakon gledanja novog filma?,1
"Michelle Yeoh prenaglasila je lik kojeg interpretira, Tina Fey uvjerljivo dvolična vrlo dobar je i+ Jude Hill u ulozi dječaka Leopolda koji je ključan za čitav slučaj odnosno priču filma.",0
"Mješavina ljepote i užasa u onom vizualnom smislu prati i sama radnja filma, iako moram priznat kako bi mi bilo draže da je redatelj uz formiranje metafore i svega onoga što ona nama znači, još veći fokus stavio na samu priču.",1
"Naime, pogotovo na početku filma, dobivamo nekoliko scena u kojima je CGI vrlo očit.",2
"Film je ""Vještica"" koji je bio glumački prvijenac Anye Taylor-Joy koja je do danas, nešto manje od desetljeće nakon ""Vještice"" u 28. godini nanizala više vrlo dobrih i odličnih nastupa na filmu i serijama (Furiosa, Posljednja noć u Sohou, Damin gambit, Peaky Blinders.).",0
"No, budimo realni, koga to zapravo previše zanima.",2
"Upravo to je bio motiv koji se stalno provlačio kroz film, odnosno slika zla koji nosi osmijeh kako bi ostvarilo prijetnju.",0
"Film stoji kao preporuka svima koji vole nešto opskurniji smisao za humor, akcijski triler ili tek jednostavno vole uživati u hrani.",1
I sama akcija kao i vizualni identitet filma u potpunosti se uklapaju u svijet kojeg smo vidjeli u prethodnom filmu.,0
"To je prvenstveno briljanta Millerova vizija, brutalna scenografija s nevjerojatnim vozilima, ikonična postapokaliptična kostimografija, sjajan zvuk i montaža. uglavnom sve one stvari za koje je prethodnik osvojio Oscare i to je gotovo dovoljno da bi ga se proglasilo izvrsnim.",0
"Michael Fassbender glumi bezimenog plaćenog ubojicu kojeg nakon neuspješno obavljenog posla, budući da u toj branši očito nema povrata novca, proganjaju nezadovoljni poslodavaci, te će lovac ubrzo postati lovina, da bi zatim još brže ponovno postao lovac putujući po svijetu, nabijajući kilometražu koje se ne bi posramio ni James Bond, susrećući odreda dubiozne karaktere koje treba što brže i efikasnije eliminirati.",1
"Nažalost, to često nije slučaj s prequelima, ali Miller je posao odradio baš kako treba.",0
Finnes kao kardinal Lawrence zanimljiv je lik.,1
"Toga ovdje nema, već je svaki jump scare dio priče, i jednako je dojmljiv, što kao posljedicu stvara uvjerljiv dojam za scene koje smo prethodno vidjeli i u samoj najavi filma.",1
"Michael Fassbender, kojem nikad ne saznamo ime, je plaćeni ubojica koji je unajmljen da ubije klijenta u Parizu.",1
"Rezultirajući horor u kome dete nanosi sebi povrede pod uticajem natprirodnog bića je prilično zastrašujuć, što je veliki uspeh nakon decenija sličnih scena u drugim filmovima.",0
"Jer on joj ne može dati život koji ona želi, dok je njegova ideja savršenog života jednostavno. život s njom.",1
Ili savršeno po muškom načinu razmišljanja.,1
"Ti West je svakako jedan od onih redatelja koji diše horor žanr, a to je s ovom filmom itekako pokazao.",0
Saw X je definitivno osvježenje za ovu kultnu horor franšizu.,0
"""Dune: Part Two"" je film u kojem i obično hodanje na pijesku djeluje poetično.",0
"U međuvremenu, u Vatikanu se događa i teroristički napad koji se prvo pokušava zatajiti kardinalima, jer nitko iz vanjskog svijeta ne smije utjecati na njihov izbor, no to im baš ne ide kako treba.",1
Inicijalna kapisla za nasilje je kombinacija zavisti farmerove žene prema mladim devojkama i njene seksualne frustracije jer je suprug više ne može zadovoljiti.,1
