Added from Cro-FiReDa,Sentence,Label,,,
0,"triet svakom koraku postavlja zamke, tjerajući vas da zauzmete stranu dok u pozadini gradi jednu sasvim drugu poantu.",1,,,
0,"čovjekov um nikada ne možemo u potpunosti obuhvatiti, a posebno ne onda kada ga promatramo iz izobličenih i skučenih sklopki mehanizama koje često nazivamo predrasudama, pretpostavkama i nagađanjima.",1,,,
0,"dokazi koji mogu djelovati neoborivi i sasvim logični djeluju ništavno kada se sudare s ljudima, stvorenjima koja posjeduju čudesnu sposobnost koja im omogućuje da na identične podražaje reagiraju na bezbroj različitih načina.",1,,,
0,"gledajući anatomiju pada, gledatelj će konstantno preispitivati ne samo sandru, već i samog sebe, jer u moru nagađanja i različitih ishoda, konačan sud na kraju će krojiti prema vlastitom odrazu.",1,,,
0,"glumačka postava fantastično je odradila svoj posao, ali sandra hüller ipak je jednakija od drugih i s punim pravom zaslužuje nominaciju za najbolju glavnu žensku ulogu.",0,,,
0,"način na koji hüller u isto vrijeme glumi nekoliko likova, ovisno o vašoj percepciji njene nevinosti, fascinantan je i neće vas ostaviti ravnodušnim.",0,,,
0,"unatoč tome što je film francuske produkcije, u njemu se podjednako izmjenjuju engleski i francuski jezik na način koji je dramaturški opravdan, što ovaj film čini puno privlačnijim internacionalnoj publici.",0,,,
0,"jednostavna kinematografija potpomognuta je prekrasnim planinskim pejzažima koji, osim što stvaraju prikladnu atmosferu, pomažu razbiti jednoličnost koju neminovno donosi detaljan prikaz sudskog postupka.",0,,,
0,"ovisno o vama, samuel je stradao vlastitom željom, nesretnim slučajem ili nasilnim činom, a njegova žena može biti brižna supruga, nesretna partnerica ili narcisoidni sociopat.",1,,,
0,"u našoj je prirodi da preispitujemo te promatramo sve oko sebe, a pri tom činu vrlo je lagano zabrazditi u osuđivanje i stvaranje unaprijed određenih lijenih etiketa.",1,,,
0,"anatomija pada pokušava ispraviti naše unaprijed zadane temelje tako što dostavlja priču koja po svim pravilima mora imati zaključak i moralan sud, a oni su jedino što na kraju izostaje.",1,,,
0,"suočeni s takvom situacijom, triet vas dodatno mami da ga pošto-poto donesete sami, dok se istovremeno nada da ćete zastati i cijelu priču odgledati bez da u njoj tražite sebe te tako priznate da postoje stvari koje su prevelike da bi o njima sudili.",1,,,
0,"vjerojatno ste u nekom djeliću svog života sreli osobu uz koju ste mislili ostarjeti, ali iz nekog razloga to se nije desilo.",1,,,
0,"neka viša sila na koju niste mogli utjecati vas je razdvojila, ali su vam se putevi u nekom trenutku opet ukrstili.",1,,,
0,"kanadska redateljica celine song ilustrira tu ideju u drami ""past lives"" (prošli životi), koja govori o dvoje južnokorejaca razdvojenih u djetinjstvu i njihovom ponovnom susretu.",1,,,
0,"film, koji je prikazan na sundanceu i berlinskom filmskom festivalu, doživio je mnoge pohvale, a kritika ga već svrstava među najbolja ostvarenja u ovoj godini.",0,,,
0,"ljudi su skupa iz različitih razloga: navike, seksualne privlačnosti, želje za potomstvom ili su naprosto pronašli osobu koju vole.",1,,,
0,"no, je li moguće biti s nekime koga volite, a istodobno znati da postoji još netko tko vas može usrećiti?",1,,,
0,je li normalno pitati se kako je vaš život mogao izgledati da ste odabrali drugog partnera - ili je to izdaja osobe pored koje svaku večer liježete?,1,,,
0,"upravo je ta pitanja redateljica celine song, u svom nježnom i lijepom filmskom prvijencu ""past lives"", okrznula na najbolji mogući način.",0,,,
0,"na početku filma vidimo troje ljudi koji sjede za šankom u new yorku - muškarac i žena azijskog podrijetla razgovaraju, dok ih drugi muškarac, bijelac, nijemo promatra.",1,,,
0,u pozadini čujemo promatrače koji se pitaju na koji način su povezani - jesu li muškarac i žena par ili su u krvnom srodstvu?,1,,,
0,ili joj je možda bijelac dečko?,1,,,
0,lijep je to uvod u priču koja je osobno iskustvo redateljice celine song.,0,,,
0,"do kraja ovog lijepo promišljenog i dirljivog filma, upoznajemo i vežemo se za sva tri lika, koji su mnogo kompliciraniji nego što nečija brza prosudba može prenijeti.",1,,,
0,"nakon tog prologa, radnja se vraća 24 godine unazad gdje vidimo dječaka i djevojčicu koji idu skupa u razred u seulu.",1,,,
0,"djevojčica se zove na young, a dječak hae sung.",1,,,
0,"dobri su prijatelji, gotovo zaljubljeni par, ali sve će se ubrzo promijeniti, jer se obitelj djevojčice seli u kanadu.",1,,,
0,"od tog trenutka prošlo je 12 godina - na young koja je promijenila ime u nora (igra ju sjajna greta lee) je sada 24-godišnja dramatičarka u new yorku, dok hae sung studira u seulu.",1,,,
0,sasvim slučajno se povežu na facebooku i ubrzo počinju provoditi sate na skypeu.,1,,,
0,"iako nisu više od deset godina bili u kontaktu, stara povezanost je i dalje prisutna, možda i jača nego prije.",1,,,
0,"shvativši da je obnovljeno prijateljstvo previše obuzima, nora odlučuje da se neko vrijeme ne čuju.",1,,,
0,"proći će još 12 godina prije nego što se ponovno čuju: nora je udana za kolegu pisca arthura, muškarca iz uvodne scene.",1,,,
0,jednoga dana hae sung javi nori da dolazi u new york u posjet i tu kreće zaplet priče.,1,,,
0,film je istodobno bolno romantičan i filozofski.,1,,,
0,"nekoliko puta tijekom filma nora i hae sung koriste korejski izraz inyun, budistički koncept prema kojem je svaki susret dvaju duša proizvod nebrojenih bliskih interakcija u njihovim prošlim životima.",1,,,
0,oboje zamišljaju što bi se desilo da je nora ostala u južnoj koreji.,1,,,
0,"možda bi ona i hae sung bili u braku, a možda su njihovi osjećaji toliko snažni upravo zato što je ona otišla.",1,,,
0,"glavni glumci su odlični - greta lee, koju gledamo u seriji ""the morning show"", otkriva norinu neizvjesnot, ali i njezinu snagu, kao i samouvjerenost stečenu zahvaljujući karijeri uspješne dramatičarke te krizu identiteta koju povremeno osjeća živeći na zapadu.",0,,,
0,"glumac teo yoo je fantastičan kao hae sung, koji suočen s osobnim i profesionalnim razočaranjima jasno žudi za odnosom s norom podsvjesno znajući da je tako nešto nemoguće.",0,,,
0,"emocionalni ulozi vidljivi su kada nora i hae sung izađu van s njezinim suprugom arthurom, vraćajući nas na prvu scenu.",1,,,
0,"glumac john magaro glumi arthura, razumnog muškarca i supruga, koji u jednom trenutku nori kaže: ""u ovoj priči ja sam zli suprug koji stoji na putu nečije sudbine"".",1,,,
0,"ono što film čini toliko dirljivim je dostojanstvo koje sva tri lika pokazuju u neugodnim situacijama, uz očiti izostanak pozitivaca i negativaca.",0,,,
0,"song ne ide u melodramu - ona želi da vidimo što razdvaja noru i hae sunga, ali i što ih povezuje, vjerojatno zauvijek.",1,,,
0,"film ""prošli životi"", gdje su dva desetljeća komprimirana u dva sata, jedna je od najdirljivijih ljubavnih priča koje sam gledala u zadnje vrijeme.",0,,,
0,"završava sa scenom manje usredotočenom na žalovanje nad prošlošću, a više na beskonačne mogućnosti koje su pred njima.",1,,,
0,"film celine song je divna lirsko epska romansa, a ispod svog romantičnog eskterijera krije se kompleksna studija potrage za nekom vrstom kraja.",0,,,
0,"zahvaljujući odličnim glumačkim izvedbama i stvarnom pričom, ""prošle živote"" trebate pogledati za ovoga života.",0,,,
0,"početkom milenija, pojavom filmova “memories of murder” i “oldboy” počela je uzlazna putanja južnokorejskog filma.",1,,,
0,odjednom je zemlja poznata po brodogradnji krenula štancati filmove bolje i od brodova podarivši ljubiteljima sedme umjetnosti barem tucet punokrvnih remek- djela da bi svoju internacionalnu afirmaciju potvrdila trijumfom “parazita” na dodjelama oscara 2019. godine.,1,,,
0,gotova su vremena kada se šačica filmofila gotovo nasumično razbacivala imenima južnokorejskih genijalaca svakome tko ih je htio ili nije htio slušati.,1,,,
0,"danas su park-chan wook i bong joon-ho međunarodno priznata imena koji snimaju skupocjene uratke na engleskom jeziku a o globalnoj popularnosti serije “squid game” suvišno je trošiti riječi, a u taj trend sve veće popularnosti južnokorejskih filmova savršeno se uklopila i ovogodišnja kritičarska senzacija, film “past lives” debitantice celine song koji je svojevrsni ramen na američki način, točnije vrlo spretan spoj azijskog mentaliteta i američkih konvencija.",1,,,
0,nora (greta lee) je uspješna kazališna dramaturginja sa stalnom adresom u new yorku u kojega se preselila zajedno sa svojom obitelji iz južne koreje.,1,,,
0,"izuzev uspomena, u svojoj rodnoj grudi ostavila je još nešto – svoju neprežaljenu osnovnoškolsku simpatiju hae sunga (teo you) s kojim će se ponovno povezati nakon duge 24 godine što će poremetiti njezin odnos sa suprugom arthurom (john magaro).",1,,,
0,"kroz banalan, gotovo dječački naivan koncept song suptilno secira vječnu dilemu – da li ploviti nesigurnim divljim morima sa svojom iskrenom, strastvenom ljubavi ili se usidriti u mirnu luku sterilnog bračnog života pritom lukavo ne dajući odgovore na takva pitanja.",1,,,
0,"također, song detaljno secira razliku koja joj je očigledno vrlo poznata – kontrast između azijskog i američkog mentaliteta, kulture i načina života, nikada nametljivo ili isforsirano već kroz svakodnevne detalje prikazujući sitne ali značajne razlike između ta dva svijeta.",1,,,
0,"kao i nora, song ima kazališni pedigre, što je u dobru i zlu itekako na ekranu vidljivo.",0,,,
0,glumački najveći uteg nosi greta lee u vrlo zahtjevnoj dvojezičnoj ulozi u kojemu polovicu priča na engleskom a pola na korejskom jeziku i ta je tranzicija gotovo besprijekorna.,0,,,
0,"iako gledatelj ne razumije što ona na svom materinjem jeziku točno priča, emociju koja ona prenosi je vrlo lako vidljiva.",0,,,
0,"primjerice film na imdb-u trenutno ima istu ocjenu (8,2) kao i “zameo ih vjetar” ili “građanin kane”, dok su i na rotten tomatoesu agregatori valorizacije podemonili s 98% od kritičara te 94% od publike.",1,,,
0,"razlog takvog uspjeha leži u perfektnom tajmingu izlaska filma koji pogodađa ne jedan, već dva holivudska trenda.",1,,,
0,prvi je sve veći uspjeh filmova azijske kinematografije ili filmova sa glumcima azijskog podrijetla.,1,,,
0,"uz gore spomenutog “parazita” treba svakako spomenuti uspjeh “minari” i “everything everywhere all at once” za čije su uloge youn yuh-jung i michelle yeoh kući ponijele zlatne kipiće, dok je drugi trend borda za spolnom ravnopravnošću u kojem hollywood, na način da sve žene prikaže kao savršene, pokušava isprati gorak okus zbog načina na koji su kroz povijest na velikom platnu bile portretirane, te se za song može iskoristi ona naša stara mudrost – bolje se rodit bez one stvari nego bez sreće.",1,,,
0,"iako se ona zapravo i rodila bez one stvari, bez sreće i bez nešto talenta ipak nije.",1,,,
0,past lives je romantični dramski film napisan i režiran od strane Celine song u njenom autorskom debiju.,1,,,
0,film istražuje složene emocije koje nastaju kada se dvoje starih poznanika ponovo povežu dok se suočavaju sa izborima koje su napravili u svojim životima i mogućnostima onoga što je moglo ili što bi moglo biti.,1,,,
0,početak filma nas smješta u južnu koreju i pratimo dvoje dvanaestogodišnjaka na jung i hae sunga koji idu u isti razred i koji dijele pubertetske simpatije.,1,,,
0,"zaplet nastaje kada obitelj na jung emigrira u kanadu, ona postane nora i izgubi kontakt sa prijateljima iz koreje.",1,,,
0,dvanaest godina kasnije sticajem okolnosti njih dvoje ponovo stupaju u kontakt i uspostavljaju komunikaciju kao da se nikada nisu razdvajali.,1,,,
0,"vidimo kako razgovori postaju rutina, smanjuju se, a odnos postaje nešto više od svakodnevnih poziva, samo da bi se razređivao jer svako od njih ima druge planove i nijedno ne može točno reći šta želi.",1,,,
0,"past lives je iskreno osjećajan romantični film koji je strpljiv sa svojim likovima i njihovim emocijama – rezonantna, intimna priča koja se odvija prirodno i koja kvalitetno ispituje čežnju, povezanost i izbore koji čine život.",0,,,
0,"prošli životi je film koji nam dolazi od studija a24, od kojeg nam je došao i višestruki osvajač oscara, sve u isto vrijeme.",1,,,
0,"priča prati noru i hae sunga, dvoje prijatelja koji odrastaju u južnoj koreji i zaljubljuju se jedno u drugo.",1,,,
0,no njihovo zaigrano djetinjstvo se prekida kada norini roditelji odluče emigrirati u sjedinjene američke države.,1,,,
0,nora i hae sung se razdvajaju i gube svaki kontakt.,1,,,
0,no ne zauvijek.,1,,,
0,"tijekom nadolazećih godina, njihovo prijateljstvo i ljubav oživljavaju u nekoliko intervala, iako ih dijeli ogromni ocean.",1,,,
0,doslovni i figurativni.,1,,,
0,"jer nora i hae sung, iako se vole, odlučili su se za potpuno drugačije živote.",1,,,
0,"nakon dva desetljeća, oni ponovno dobivaju priliku sresti se u new yorku i prvi put nakon dvadeset godina vidjeti se uživo.",1,,,
0,prvi put od djetinjstva i osnovne škole.,1,,,
0,sada su oboje odrasli ljudi i pitanje je imaju li više nešto zajedničko osim djetinjstva?,1,,,
0,"i kako će na njihov susret reagirati norin muž, arthur?",1,,,
0,ova romantična drama zapravo je prvi film koji je režirala celine song.,1,,,
0,i nema mnogo redateljica i redatelja koji se mogu pohvaliti ovakvim prvijencom.,1,,,
0,"song je stvorila priču koja gledatelja dira, koja ga tjera na razmišljanje o tome što je bitno u životu.",1,,,
0,a tjera ga i da se zapita tko je on ili ona?,1,,,
0,jesmo li mi nora ili hae sung?,1,,,
0,podređujemo li život ljubavi ili ljubav podređujemo životu?,1,,,
0,"kako bi ova priča zaživjela, na veliko platno morali su je prenijeti dobri i uvjerljivi glumci.",0,,,
0,tu prije svega mislim na „odrasle verzije“ nore i hae sunga koje glume greta lee i teo yoo.,1,,,
0,poseban je tu naglasak na lee koju ćemo nakon ovoga zasigurno gledati u još nekim velikim filmovima.,0,,,
0,a prošli životi doista jesu veliki film 2023. godine.,0,,,
0,"dapače, riječ je o jednom o najboljih filmova ove godine.",0,,,
0,tako da studio a24 nije razočarao ni ovaj put.,0,,,
0,"naime, u posljednjih 2-3 godine, donijeli su nam neke od filmova o kojima se najviše pričalo.",1,,,
0,a nerijetko su ti filmovi i bili nominirani pa i dobili oscara.,1,,,
0,doista je riječ o studiju koji jako dobro skreće pažnju na sebe i samo se možemo nadati kako će nastaviti istim putem.,0,,,
0,"otkako je film “past lives” premijerno je prikazan na sundanceu početkom godine, bio je na vrhu recenzija kritičara na festivalima kao što je berlinski, a magazin rolling stone tvrdi da je već najbolji film godine.",0,,,
0,"“past lives” donosi priču o nori – ženi koja se ponovo povezuje sa svojom ljubavi iz djetinjstva nakon što je emigrirala iz južne koreje kao dijete, a tumači je greta lee.",1,,,
